areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000002,North West,region,2020-12-13,328475,12302
E12000002,North West,region,2020-12-12,327152,12242
E12000002,North West,region,2020-12-11,325895,12165
E12000002,North West,region,2020-12-10,324266,12112
E12000002,North West,region,2020-12-09,322626,12045
E12000002,North West,region,2020-12-08,321033,11974
E12000002,North West,region,2020-12-07,319462,11900
E12000002,North West,region,2020-12-06,317626,11828
E12000002,North West,region,2020-12-05,316492,11763
E12000002,North West,region,2020-12-04,315482,11700
E12000002,North West,region,2020-12-03,314039,11628
E12000002,North West,region,2020-12-02,312686,11552
E12000002,North West,region,2020-12-01,311236,11482
E12000002,North West,region,2020-11-30,309521,11401
E12000002,North West,region,2020-11-29,307638,11325
E12000002,North West,region,2020-11-28,306587,11253
E12000002,North West,region,2020-11-27,305442,11187
E12000002,North West,region,2020-11-26,304010,11113
E12000002,North West,region,2020-11-25,302413,11044
E12000002,North West,region,2020-11-24,300578,10947
E12000002,North West,region,2020-11-23,298720,10865
E12000002,North West,region,2020-11-22,296531,10783
E12000002,North West,region,2020-11-21,295149,10703
E12000002,North West,region,2020-11-20,293773,10611
E12000002,North West,region,2020-11-19,291793,10528
E12000002,North West,region,2020-11-18,289616,10443
E12000002,North West,region,2020-11-17,287036,10330
E12000002,North West,region,2020-11-16,283993,10236
E12000002,North West,region,2020-11-15,280620,10148
E12000002,North West,region,2020-11-14,278501,10048
E12000002,North West,region,2020-11-13,276122,9957
E12000002,North West,region,2020-11-12,272895,9843
E12000002,North West,region,2020-11-11,269467,9748
E12000002,North West,region,2020-11-10,265544,9660
E12000002,North West,region,2020-11-09,261646,9572
E12000002,North West,region,2020-11-08,256924,9475
E12000002,North West,region,2020-11-07,253746,9379
E12000002,North West,region,2020-11-06,250934,9281
E12000002,North West,region,2020-11-05,247078,9179
E12000002,North West,region,2020-11-04,243163,9088
E12000002,North West,region,2020-11-03,239077,9001
E12000002,North West,region,2020-11-02,234635,8904
E12000002,North West,region,2020-11-01,228706,8819
E12000002,North West,region,2020-10-31,225638,8731
E12000002,North West,region,2020-10-30,222496,8642
E12000002,North West,region,2020-10-29,218122,8540
E12000002,North West,region,2020-10-28,213580,8445
E12000002,North West,region,2020-10-27,208930,8370
E12000002,North West,region,2020-10-26,203992,8299
E12000002,North West,region,2020-10-25,198448,8230
E12000002,North West,region,2020-10-24,195169,8148
E12000002,North West,region,2020-10-23,191776,8087
E12000002,North West,region,2020-10-22,187297,8024
E12000002,North West,region,2020-10-21,182514,7963
E12000002,North West,region,2020-10-20,176966,7897
E12000002,North West,region,2020-10-19,171369,7840
E12000002,North West,region,2020-10-18,165212,7785
E12000002,North West,region,2020-10-17,161998,7734
E12000002,North West,region,2020-10-16,158411,7677
E12000002,North West,region,2020-10-15,154521,7630
E12000002,North West,region,2020-10-14,150346,7583
E12000002,North West,region,2020-10-13,145869,7541
E12000002,North West,region,2020-10-12,141595,7509
E12000002,North West,region,2020-10-11,136842,7467
E12000002,North West,region,2020-10-10,133912,7428
E12000002,North West,region,2020-10-09,130976,7390
E12000002,North West,region,2020-10-08,127233,7361
E12000002,North West,region,2020-10-07,122956,7336
E12000002,North West,region,2020-10-06,118601,7307
E12000002,North West,region,2020-10-05,114070,7283
E12000002,North West,region,2020-10-04,109737,7259
E12000002,North West,region,2020-10-03,106833,7238
E12000002,North West,region,2020-10-02,103889,7214
E12000002,North West,region,2020-10-01,100467,7190
E12000002,North West,region,2020-09-30,96876,7167
E12000002,North West,region,2020-09-29,93252,7144
E12000002,North West,region,2020-09-28,90091,7131
E12000002,North West,region,2020-09-27,87109,7114
E12000002,North West,region,2020-09-26,84867,7100
E12000002,North West,region,2020-09-25,82846,7086
E12000002,North West,region,2020-09-24,80636,7077
E12000002,North West,region,2020-09-23,78426,7063
E12000002,North West,region,2020-09-22,76272,7041
E12000002,North West,region,2020-09-21,74304,7026
E12000002,North West,region,2020-09-20,72829,7021
E12000002,North West,region,2020-09-19,71269,7015
E12000002,North West,region,2020-09-18,69765,7009
E12000002,North West,region,2020-09-17,68367,7003
E12000002,North West,region,2020-09-16,66963,6992
E12000002,North West,region,2020-09-15,65518,6982
E12000002,North West,region,2020-09-14,64451,6976
E12000002,North West,region,2020-09-13,63402,6969
E12000002,North West,region,2020-09-12,62791,6966
E12000002,North West,region,2020-09-11,62034,6957
E12000002,North West,region,2020-09-10,61160,6954
E12000002,North West,region,2020-09-09,60246,6948
E12000002,North West,region,2020-09-08,59408,6942
E12000002,North West,region,2020-09-07,58554,6936
E12000002,North West,region,2020-09-06,57597,6926
E12000002,North West,region,2020-09-05,57023,6922
E12000002,North West,region,2020-09-04,56482,6913
E12000002,North West,region,2020-09-03,55849,6912
E12000002,North West,region,2020-09-02,55220,6910
E12000002,North West,region,2020-09-01,54555,6907
E12000002,North West,region,2020-08-31,54104,6905
E12000002,North West,region,2020-08-30,53840,6901
E12000002,North West,region,2020-08-29,53586,6899
E12000002,North West,region,2020-08-28,53341,6897
E12000002,North West,region,2020-08-27,52982,6894
E12000002,North West,region,2020-08-26,52695,6893
E12000002,North West,region,2020-08-25,52411,6888
E12000002,North West,region,2020-08-24,52199,6882
E12000002,North West,region,2020-08-23,51948,6877
E12000002,North West,region,2020-08-22,51830,6867
E12000002,North West,region,2020-08-21,51657,6863
