areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000009,South West,region,2021-05-08,221677,7801
E12000009,South West,region,2021-05-07,221621,7800
E12000009,South West,region,2021-05-06,221548,7798
E12000009,South West,region,2021-05-05,221460,7796
E12000009,South West,region,2021-05-04,221347,7794
E12000009,South West,region,2021-05-03,221240,7792
E12000009,South West,region,2021-05-02,221124,7790
E12000009,South West,region,2021-05-01,221060,7786
E12000009,South West,region,2021-04-30,221021,7784
E12000009,South West,region,2021-04-29,220958,7781
E12000009,South West,region,2021-04-28,220859,7778
E12000009,South West,region,2021-04-27,220731,7776
E12000009,South West,region,2021-04-26,220635,7773
E12000009,South West,region,2021-04-25,220521,7770
E12000009,South West,region,2021-04-24,220405,7770
E12000009,South West,region,2021-04-23,220355,7770
E12000009,South West,region,2021-04-22,220260,7768
E12000009,South West,region,2021-04-21,220139,7764
E12000009,South West,region,2021-04-20,220010,7762
E12000009,South West,region,2021-04-19,219908,7758
E12000009,South West,region,2021-04-18,219781,7757
E12000009,South West,region,2021-04-17,219639,7755
E12000009,South West,region,2021-04-16,219571,7751
E12000009,South West,region,2021-04-15,219474,7748
E12000009,South West,region,2021-04-14,219361,7744
E12000009,South West,region,2021-04-13,219278,7744
E12000009,South West,region,2021-04-12,219160,7742
E12000009,South West,region,2021-04-11,219050,7739
E12000009,South West,region,2021-04-10,218970,7735
E12000009,South West,region,2021-04-09,218890,7734
E12000009,South West,region,2021-04-08,218790,7729
E12000009,South West,region,2021-04-07,218672,7725
E12000009,South West,region,2021-04-06,218542,7719
E12000009,South West,region,2021-04-05,218441,7715
E12000009,South West,region,2021-04-04,218307,7710
E12000009,South West,region,2021-04-03,218209,7708
E12000009,South West,region,2021-04-02,218116,7705
E12000009,South West,region,2021-04-01,218038,7703
E12000009,South West,region,2021-03-31,217904,7698
E12000009,South West,region,2021-03-30,217755,7691
E12000009,South West,region,2021-03-29,217632,7689
E12000009,South West,region,2021-03-28,217448,7686
E12000009,South West,region,2021-03-27,217238,7682
E12000009,South West,region,2021-03-26,217114,7679
E12000009,South West,region,2021-03-25,216919,7673
E12000009,South West,region,2021-03-24,216683,7665
E12000009,South West,region,2021-03-23,216376,7662
E12000009,South West,region,2021-03-22,216169,7655
E12000009,South West,region,2021-03-21,215870,7649
E12000009,South West,region,2021-03-20,215662,7638
E12000009,South West,region,2021-03-19,215511,7634
E12000009,South West,region,2021-03-18,215291,7631
E12000009,South West,region,2021-03-17,215033,7628
E12000009,South West,region,2021-03-16,214793,7621
E12000009,South West,region,2021-03-15,214590,7613
E12000009,South West,region,2021-03-14,214322,7601
E12000009,South West,region,2021-03-13,214126,7592
E12000009,South West,region,2021-03-12,214000,7579
E12000009,South West,region,2021-03-11,213739,7566
E12000009,South West,region,2021-03-10,213494,7554
E12000009,South West,region,2021-03-09,213254,7541
E12000009,South West,region,2021-03-08,212971,7528
E12000009,South West,region,2021-03-07,212677,7513
E12000009,South West,region,2021-03-06,212470,7500
E12000009,South West,region,2021-03-05,212271,7483
E12000009,South West,region,2021-03-04,212032,7475
E12000009,South West,region,2021-03-03,211758,7461
E12000009,South West,region,2021-03-02,211488,7446
E12000009,South West,region,2021-03-01,211205,7423
E12000009,South West,region,2021-02-28,210846,7397
E12000009,South West,region,2021-02-27,210636,7370
E12000009,South West,region,2021-02-26,210430,7348
E12000009,South West,region,2021-02-25,210117,7327
E12000009,South West,region,2021-02-24,209769,7297
E12000009,South West,region,2021-02-23,209385,7269
E12000009,South West,region,2021-02-22,208973,7239
E12000009,South West,region,2021-02-21,208420,7213
E12000009,South West,region,2021-02-20,208089,7183
E12000009,South West,region,2021-02-19,207685,7153
E12000009,South West,region,2021-02-18,207127,7115
E12000009,South West,region,2021-02-17,206484,7077
E12000009,South West,region,2021-02-16,205879,7037
E12000009,South West,region,2021-02-15,205293,7006
E12000009,South West,region,2021-02-14,204585,6961
E12000009,South West,region,2021-02-13,204149,6918
E12000009,South West,region,2021-02-12,203671,6870
E12000009,South West,region,2021-02-11,202938,6822
E12000009,South West,region,2021-02-10,202201,6778
E12000009,South West,region,2021-02-09,201362,6723
E12000009,South West,region,2021-02-08,200603,6668
E12000009,South West,region,2021-02-07,199610,6613
E12000009,South West,region,2021-02-06,198896,6545
E12000009,South West,region,2021-02-05,198270,6478
E12000009,South West,region,2021-02-04,197330,6415
E12000009,South West,region,2021-02-03,196302,6354
E12000009,South West,region,2021-02-02,195177,6290
E12000009,South West,region,2021-02-01,193998,6203
E12000009,South West,region,2021-01-31,192704,6140
E12000009,South West,region,2021-01-30,191864,6066
E12000009,South West,region,2021-01-29,190916,5981
E12000009,South West,region,2021-01-28,189491,5892
E12000009,South West,region,2021-01-27,188075,5789
E12000009,South West,region,2021-01-26,186452,5691
E12000009,South West,region,2021-01-25,184868,5597
E12000009,South West,region,2021-01-24,182821,5482
E12000009,South West,region,2021-01-23,181832,5379
E12000009,South West,region,2021-01-22,180631,5284
E12000009,South West,region,2021-01-21,178919,5177
E12000009,South West,region,2021-01-20,176892,5086
E12000009,South West,region,2021-01-19,174811,4971
E12000009,South West,region,2021-01-18,172337,4871
E12000009,South West,region,2021-01-17,169479,4792
E12000009,South West,region,2021-01-16,167887,4704
E12000009,South West,region,2021-01-15,166155,4609
E12000009,South West,region,2021-01-14,163716,4534
E12000009,South West,region,2021-01-13,160948,4448
E12000009,South West,region,2021-01-12,158110,4380
E12000009,South West,region,2021-01-11,155053,4305
E12000009,South West,region,2021-01-10,151362,4243
E12000009,South West,region,2021-01-09,149217,4181
E12000009,South West,region,2021-01-08,146733,4135
E12000009,South West,region,2021-01-07,144052,4085
E12000009,South West,region,2021-01-06,141197,4034
E12000009,South West,region,2021-01-05,138032,3988
E12000009,South West,region,2021-01-04,134132,3936
E12000009,South West,region,2021-01-03,129964,3889
E12000009,South West,region,2021-01-02,127167,3853
E12000009,South West,region,2021-01-01,124138,3811
E12000009,South West,region,2020-12-31,122304,3772
E12000009,South West,region,2020-12-30,119711,3736
E12000009,South West,region,2020-12-29,116528,3709
E12000009,South West,region,2020-12-28,112413,3673
E12000009,South West,region,2020-12-27,109979,3635
E12000009,South West,region,2020-12-26,107756,3601
E12000009,South West,region,2020-12-25,105933,3568
E12000009,South West,region,2020-12-24,105364,3536
E12000009,South West,region,2020-12-23,104238,3504
E12000009,South West,region,2020-12-22,102465,3480
E12000009,South West,region,2020-12-21,100662,3446
E12000009,South West,region,2020-12-20,98711,3417
E12000009,South West,region,2020-12-19,97438,3392
E12000009,South West,region,2020-12-18,96657,3359
E12000009,South West,region,2020-12-17,95410,3340
E12000009,South West,region,2020-12-16,94296,3303
E12000009,South West,region,2020-12-15,92964,3279
E12000009,South West,region,2020-12-14,91745,3247
E12000009,South West,region,2020-12-13,90487,3216
E12000009,South West,region,2020-12-12,89671,3188
E12000009,South West,region,2020-12-11,89006,3168
E12000009,South West,region,2020-12-10,88194,3133
E12000009,South West,region,2020-12-09,87324,3095
E12000009,South West,region,2020-12-08,86507,3063
E12000009,South West,region,2020-12-07,85666,3037
E12000009,South West,region,2020-12-06,84898,3011
E12000009,South West,region,2020-12-05,84412,2992
E12000009,South West,region,2020-12-04,83909,2966
E12000009,South West,region,2020-12-03,83315,2935
E12000009,South West,region,2020-12-02,82644,2911
E12000009,South West,region,2020-12-01,81978,2887
E12000009,South West,region,2020-11-30,81240,2861
E12000009,South West,region,2020-11-29,80438,2829
E12000009,South West,region,2020-11-28,79934,2796
E12000009,South West,region,2020-11-27,79430,2764
