areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumDeaths60DaysByDeathDate
E12000007,London,region,2020-07-24,35081,6706
E12000007,London,region,2020-07-23,34998,6706
E12000007,London,region,2020-07-22,34928,6702
E12000007,London,region,2020-07-21,34848,6699
E12000007,London,region,2020-07-20,34767,6698
E12000007,London,region,2020-07-19,34669,6697
E12000007,London,region,2020-07-18,34628,6695
E12000007,London,region,2020-07-17,34581,6694
E12000007,London,region,2020-07-16,34533,6689
E12000007,London,region,2020-07-15,34463,6687
E12000007,London,region,2020-07-14,34387,6686
E12000007,London,region,2020-07-13,34325,6685
E12000007,London,region,2020-07-12,34241,6682
E12000007,London,region,2020-07-11,34203,6681
E12000007,London,region,2020-07-10,34184,6675
E12000007,London,region,2020-07-09,34144,6673
E12000007,London,region,2020-07-08,34090,6670
E12000007,London,region,2020-07-07,34033,6667
E12000007,London,region,2020-07-06,33972,6664
E12000007,London,region,2020-07-05,33918,6660
E12000007,London,region,2020-07-04,33867,6653
E12000007,London,region,2020-07-03,33835,6651
E12000007,London,region,2020-07-02,33797,6649
E12000007,London,region,2020-07-01,33757,6647
E12000007,London,region,2020-06-30,33715,6642
E12000007,London,region,2020-06-29,33663,6640
E12000007,London,region,2020-06-28,33605,6637
E12000007,London,region,2020-06-27,33583,6633
E12000007,London,region,2020-06-26,33551,6632
E12000007,London,region,2020-06-25,33503,6626
E12000007,London,region,2020-06-24,33446,6620
E12000007,London,region,2020-06-23,33400,6614
E12000007,London,region,2020-06-22,33350,6609
E12000007,London,region,2020-06-21,33299,6602
E12000007,London,region,2020-06-20,33272,6600
E12000007,London,region,2020-06-19,33243,6593
E12000007,London,region,2020-06-18,33206,6585
E12000007,London,region,2020-06-17,33160,6583
E12000007,London,region,2020-06-16,33117,6580
E12000007,London,region,2020-06-15,33071,6577
E12000007,London,region,2020-06-14,33030,6573
E12000007,London,region,2020-06-13,32999,6565
E12000007,London,region,2020-06-12,32960,6560
E12000007,London,region,2020-06-11,32906,6550
E12000007,London,region,2020-06-10,32859,6542
E12000007,London,region,2020-06-09,32807,6532
E12000007,London,region,2020-06-08,32736,6524
E12000007,London,region,2020-06-07,32679,6513
E12000007,London,region,2020-06-06,32634,6503
E12000007,London,region,2020-06-05,32587,6499
E12000007,London,region,2020-06-04,32542,6494
E12000007,London,region,2020-06-03,32484,6483
E12000007,London,region,2020-06-02,32405,6470
E12000007,London,region,2020-06-01,32356,6455
E12000007,London,region,2020-05-31,32306,6441
E12000007,London,region,2020-05-30,32268,6428
E12000007,London,region,2020-05-29,32229,6411
E12000007,London,region,2020-05-28,32173,6397
E12000007,London,region,2020-05-27,32098,6384
E12000007,London,region,2020-05-26,32014,6367
E12000007,London,region,2020-05-25,31948,6346
